,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__n_neighbors,param_logreg__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
18,0.008599472045898438,0.0004891617294495371,0.003600406646728516,0.0004894343187334661,1,1.9000000000000001,"{'KNN__n_neighbors': np.int64(1), 'logreg__C': np.float64(1.9000000000000001)}",0.8156424581005587,0.8202247191011236,0.797752808988764,0.797752808988764,0.8426966292134831,0.8148138848785387,0.016670763109406368,394
19,0.008599328994750976,0.0004894343187334661,0.0038005352020263673,0.00040025762185751904,1,2.0,"{'KNN__n_neighbors': np.int64(1), 'logreg__C': np.float64(2.0)}",0.8156424581005587,0.8202247191011236,0.8033707865168539,0.797752808988764,0.8426966292134831,0.8159374803841567,0.015640483167389935,387
20,0.008199930191040039,0.0007482646983259545,0.003399658203125,0.0004896485985320734,1,2.1,"{'KNN__n_neighbors': np.int64(1), 'logreg__C': np.float64(2.1)}",0.8156424581005587,0.8202247191011236,0.8033707865168539,0.797752808988764,0.8426966292134831,0.8159374803841567,0.015640483167389935,387
21,0.00840001106262207,0.0004900376480808073,0.003400087356567383,0.0004896875243610444,1,2.2,"{'KNN__n_neighbors': np.int64(1), 'logreg__C': np.float64(2.2)}",0.8156424581005587,0.8202247191011236,0.8033707865168539,0.797752808988764,0.8426966292134831,0.8159374803841567,0.015640483167389935,387
22,0.007200098037719727,0.0004000188483286684,0.003199911117553711,0.00039989949338787065,1,2.3000000000000003,"{'KNN__n_neighbors': np.int64(1), 'logreg__C': np.float64(2.3000000000000003)}",0.8156424581005587,0.8202247191011236,0.797752808988764,0.797752808988764,0.8426966292134831,0.8148138848785387,0.016670763109406368,394
23,0.006799936294555664,0.0004000664041494148,0.0025999069213867186,0.0004899403160383115,1,2.4000000000000004,"{'KNN__n_neighbors': np.int64(1), 'logreg__C': np.float64(2.4000000000000004)}",0.8156424581005587,0.8146067415730337,0.797752808988764,0.797752808988764,0.8426966292134831,0.8136902893729208,0.016456154838316372,402
24,0.007800006866455078,0.0011661222252308293,0.0032005786895751955,0.0003996864419851642,1,2.5000000000000004,"{'KNN__n_neighbors': np.int64(1), 'logreg__C': np.float64(2.5000000000000004)}",0.8156424581005587,0.8146067415730337,0.8033707865168539,0.797752808988764,0.8426966292134831,0.8148138848785387,0.015493235196129846,394
25,0.007679176330566406,0.0008534341540551896,0.0029999256134033204,1.9073486328125e-07,1,2.6,"{'KNN__n_neighbors': np.int64(1), 'logreg__C': np.float64(2.6)}",0.8156424581005587,0.8146067415730337,0.8033707865168539,0.797752808988764,0.8426966292134831,0.8148138848785387,0.015493235196129846,394
26,0.007863855361938477,0.0007478595113454033,0.0030010700225830077,0.0008947890706198903,1,2.7,"{'KNN__n_neighbors': np.int64(1), 'logreg__C': np.float64(2.7)}",0.8156424581005587,0.8146067415730337,0.8033707865168539,0.797752808988764,0.8426966292134831,0.8148138848785387,0.015493235196129846,394
27,0.007399415969848633,0.0007997274878583504,0.002800178527832031,0.0004000426297875707,1,2.8000000000000003,"{'KNN__n_neighbors': np.int64(1), 'logreg__C': np.float64(2.8000000000000003)}",0.8156424581005587,0.8146067415730337,0.8033707865168539,0.797752808988764,0.8426966292134831,0.8148138848785387,0.015493235196129846,394
